Agent Outbound Messages Send ID,Concierge QA Audit Scores Total Intent Identified Score Count,Concierge QA Audit Scores Total Necessary Reply Score Count,Concierge QA Audit Scores Total Correct Escalation Score Count,Concierge QA Audit Scores Total Double Text Score Count,Concierge QA Audit Scores Total Efficient Troubleshooting Score Count,Concierge QA Audit Scores Total Partial Reply Score Count,Concierge QA Audit Scores Total Company Profile Score Count,Concierge QA Audit Scores Total Conversation Score Count,Concierge QA Audit Scores Total Customer Profile Score Count,Concierge QA Audit Scores Total Notes Score Count,Concierge QA Audit Scores Total Promo Notes Score Count,Concierge QA Audit Scores Total Templates Score Count,Concierge QA Audit Scores Total Correct Grammar Score Count,Concierge QA Audit Scores Total No Repetition Score Count,Concierge QA Audit Scores Total No Typos Score Count,Concierge QA Audit Scores Total Understandable Message Score Count,Concierge QA Audit Scores Total Empathetic Score Count,Concierge QA Audit Scores Total Personalized Score Count,Concierge QA Audit Scores Total Preferred Tone Followed Score Count
019bb28b-9ac6-4acd-f000-0000f17011a8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3388-c3db-4320-f000-0000f659c27b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd35e-9a24-4e30-f000-0000e5bef381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c09e4-c1e1-4f58-f000-0000f5ff8fa8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d00f5-bb31-4ff0-f000-00001718dc18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0755-3b21-4cf9-f000-00012a52e79d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019caac1-d491-46ba-f000-0000fb92e6bb,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bbcb9-2c93-42ce-f000-0000df038d1b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb9f3-419f-4ed4-f000-00004d563609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bce9d-b66a-4556-f000-000088f7f914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4149-d57f-4483-f000-000062a3dc8a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdedb-fd2b-497a-f000-00012a45c767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d06ff-09a0-4b57-f000-000096954599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c25e0-9085-4b60-f000-00006157e0b8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d112d-9f98-42c2-f000-00012cc1ca55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c35a1-3fc0-4268-f000-0000d7f7f53f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d363b-022d-4ed2-f000-00012e21ac6b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c91a2-95b4-46f7-f000-0000ff73f9bc,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf788-ac4a-4196-f000-000029d3f33f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7230-0d18-48fa-f000-0000fb7c4674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdf51-6eb2-4dec-f000-000100f917f1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1058-95cc-4397-f000-00012d12c16c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d27d0-5014-4cbe-f000-00006aff97d0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c87c4-6828-4639-f000-00000a60f0a8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d40fa-620a-4580-f000-0000f6d4f74a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba0e2-ebd6-4459-f000-0000699662a3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c25de-b272-4a7a-f000-000094a2d45f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cedcf-edf2-4ec3-f000-0000f2352c67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4fec-9044-44ed-f000-0000fa92a362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5ca9-12ce-4c39-f000-0000f181ee17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bca39-c16d-460a-f000-0000f46825de,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d10bf-702b-4a29-f000-00008933e32b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd523-fca0-4790-f000-0000203a4749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2f3c-c0ba-4dfd-f000-0000f6efd6b0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb93f-6843-4bb5-f000-000011c416bc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1801-b72c-4dc9-f000-00012d4061e6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1133-ea9d-49cc-f000-00007075a941,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c95fb-81ab-4f36-f000-0000f5b5d14f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6270-42d6-41d8-f000-0000f786a511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d06e8-1aee-4a7b-f000-00012cc20d37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0b71-f099-4108-f000-0000f691ac84,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019d25a2-4890-44ae-f000-00012dabee7f,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019d2ff5-9d29-49f0-f000-0000eeab1179,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d07bc-c7e9-4807-f000-000073a166d5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd3e7-f16d-4c1f-f000-000100405d23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d27c2-7f0a-4593-f000-000092522f79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c87a2-dc04-480e-f000-0000fdf14044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccfb8-1d14-4202-f000-00002f12dab8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2301-c88e-4e94-f000-000022531332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8cbf-69f3-4912-f000-0000fdd612a0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bee46-cbc1-4e8e-f000-000001c86159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0c55-6600-4330-f000-0000e9e5617d,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5328-2ea2-434e-f000-0000c5507ad4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0a34-d9ae-4857-f000-0000f60458aa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4a0d-ac65-4734-f000-0000fa70541d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdb07-2fa9-4bb8-f000-00006673545a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c42e7-b15d-4a67-f000-0000f9faae4c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfcdd-2aa1-42d0-f000-0000acd7d9a1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bcd40-a7b6-490a-f000-000038d010e1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
019cd89a-ac9b-4154-f000-00012a5293f8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdedf-d552-4673-f000-0000fa1d28b9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b949e-39f1-46ff-f000-0000f07c71a4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2dfb-86e7-4c74-f000-000068ce29a6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd90a-dc61-4d89-f000-00001448ce85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd9d5-1d1d-4528-f000-0000a505038a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c85a7-7907-45fe-f000-00002d2e50bb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c16eb-58f0-4281-f000-0000f6de9b2b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca9be-5a9f-44f7-f000-0001001cf8dd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf052-308c-4a3e-f000-0000661f554b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca53b-f3cd-4d60-f000-0000e7d86e1c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8bf8-e30e-4f87-f000-0000c6e60e0a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf240-c066-48b3-f000-0000f5c9d0e6,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
019c4f59-a7c9-4b86-f000-00008c233646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baa2b-efb1-48e4-f000-0000e967ca52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1752-7ab8-4c02-f000-000057e521fd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdf05-90e4-4b68-f000-0000fbcdbbc6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2eec-fc80-4cc8-f000-000004e1fb84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c71ff-6e82-425e-f000-000025e8ac27,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
019c4f12-4191-4286-f000-0000f77f3f82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2978-0cd5-41f1-f000-00005b72a6fb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d26c3-bc3f-4848-f000-0000a22deb98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c105f-6eab-4b18-f000-00000b982336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfcd4-93db-4661-f000-0000f58cf4b5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c06cf-98b5-43cd-f000-0000f439254f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8b5d-bfc5-475e-f000-0000a0dc5e2b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8b7b-7859-4d49-f000-0000fde4dbbc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6d4b-7444-41ec-f000-0000d9cb6a5d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8b1c-32c5-45d7-f000-0000052b656d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d46c8-3f89-4fa9-f000-0000fa1508b9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2abc-2c81-4daa-f000-0000f1110075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb3f4-504f-4b64-f000-0000249a29d7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019be70b-6331-40df-f000-00005a66c95b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d20df-d243-4302-f000-0000d36cff22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2a92-fda6-4fad-f000-0000f3ab0f4f,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
019ce9fb-7437-43b4-f000-0000349055d0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d43c4-d9b5-4fe9-f000-000076bca90d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba2d9-41a9-45d5-f000-00009571765c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2aab-324b-4a79-f000-0000848d69d8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
019c91fe-dbcb-48a5-f000-0000b265de51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baa28-dc38-4e56-f000-0000cf5bb2e2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c05bd-eab9-4eaf-f000-0000f5b4d038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd89a-eb05-4797-f000-0000fa1f7fea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7812-1b1a-4c7f-f000-0000fbb7f683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4174-f84a-4b3a-f000-00012f18b088,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
019c1201-0cf7-4315-f000-0000f3670f85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9575-526c-40aa-f000-0000ff871378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd8c5-a210-4b4e-f000-0000ef67590e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf758-0e56-4fa4-f000-0000c475e66f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6869-167f-41cc-f000-0000fbbf9f00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d187e-6355-42ee-f000-0000ae5115a5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8c04-721e-4c1e-f000-0000edfaa8fe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd6e8-910f-43c9-f000-0000f36e1bae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3c16-4dd3-48a8-f000-00012d678750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca759-0d0f-46d9-f000-000100213355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc9e7-b1f6-499b-f000-0001009a904c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bee34-7a32-4ec2-f000-0000b4acbef6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d20c5-2359-4687-f000-00012d45fef9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccaec-ab6e-4943-f000-000100eb57f8,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
019bdd56-123d-4eaf-f000-0000e9635087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdd48-14b5-4302-f000-000042a19f73,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1307-ad6d-48d6-f000-00012d1e72c5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bddd5-5743-4d92-f000-0000530b6f0d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c05cd-c224-4cb9-f000-00002686b3ec,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce925-a7aa-4dbc-f000-00012b16bfdc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce3fc-8c3f-4fc6-f000-0000219e7453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd250-63a6-48dd-f000-0000ec261709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b84a1-bf8f-4d60-f000-0000f13cfc94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b7a0d-c063-4a15-f000-00005ced8986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9ec4-2cac-4e16-f000-0000c9ab5b4f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd730-609a-4db3-f000-000031d833e9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb4a2-bddd-400e-f000-000020383844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bbe8b-bae4-431b-f000-0000595db869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba56a-b8f9-4fbc-f000-0000d5f5eb61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf220-832a-45ab-f000-0000df55f376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd2c9-f732-4fd3-f000-000007fef4f9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bdce0-e590-4751-f000-000074bd4b65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbf78-f176-4932-f000-0000ef82ebd6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d01f1-2ff6-4b44-f000-00012b1f8b28,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
019ca0d4-cb1d-468c-f000-0000fa3ea9e6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b93ab-75ff-4b48-f000-0000e824d1d8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba41f-4ea7-4dea-f000-0000f35abd6f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c630f-cb5e-4b42-f000-0000fa6fe052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9a14-5c4e-4b71-f000-0000ff9cc555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d40d2-a310-4127-f000-00010078d71c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf65f-bb20-45bd-f000-0000dd8167a5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9451-1ed7-40ac-f000-0000f1d89b76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4573-5c1b-45d3-f000-00007785ffb6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8b18-8713-4bd2-f000-0000f13d6eaf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3a83-14bf-4828-f000-0000609f43a0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb7c6-8026-4429-f000-0000f3a668fe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3aae-d827-4334-f000-0000579fa45b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce7b0-98a1-4dbb-f000-00012ae4ced7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd975-bdd6-43ea-f000-0000ecff9ba6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1bad-89af-408b-f000-0000d2b2a012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2592-1ea8-47a6-f000-0000f7465b91,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
019d4169-1fc4-4f76-f000-00012f17d6f5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc362-8e80-480a-f000-0000e805342d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdcf3-66e5-4809-f000-000100742428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf771-2db0-471b-f000-0001005272f7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc7d2-44a4-484e-f000-0000cd18afc8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8b86-9af4-4bed-f000-0000731434f7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd360-594a-4fb7-f000-0000b86e6c3a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c01f6-c2f3-4c19-f000-0000f47877e3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0f99-0c31-473a-f000-0000f6a413ad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d02f1-3902-4252-f000-0000ff6db8e6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cee8a-9a0b-4e0c-f000-000094ac971a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bbf29-6890-4946-f000-0000c8ecbe70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd35d-1734-41ab-f000-000100e3670d,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c7828-baea-4216-f000-0000eab218f3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d30f9-34f2-498c-f000-00001a10e11b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d40b1-17f1-4612-f000-00007dc9435e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce269-eb3e-4e22-f000-0000f16977ec,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019baedc-12c0-47d0-f000-0000f3939afb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3a14-04d1-430e-f000-000006de8d46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0c9f-6215-4a8e-f000-0000b12959bf,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
019bb7ec-362c-479f-f000-0000acdbc731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd2e2-84a9-46bd-f000-0000e780a047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c539d-a0e9-4779-f000-0000b5445f55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c15a7-7d4c-46be-f000-0000f4449ca6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c250a-7b7e-4b21-f000-000057b2ee48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfd78-e455-4672-f000-0000f638cf71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba892-f22e-4c92-f000-000008ba5b5f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba0f0-1470-43db-f000-00006567cab4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd4c0-c1e4-4578-f000-0000f39007f0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b85f9-f66a-4406-f000-0000576820d5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba9d1-9b42-4d87-f000-0000e495564b,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
019ba929-4811-4ffb-f000-0000e80bfd80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1b01-66e9-42cf-f000-00008ff48ff1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baf5f-378e-4844-f000-0000f39bf1ad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c028f-2f56-4d4a-f000-0000bd4e34ea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2213-686a-49ca-f000-00002f87fb3d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baae6-b176-4631-f000-0000b0a8c74a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc7e8-ba78-4886-f000-0000f2365289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1041-4344-4905-f000-000012a2f03d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd90c-5e4a-4a56-f000-00005c4a711c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1d55-3fc2-41b4-f000-00012d5cdd40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5281-14a5-4409-f000-0000fa76db3c,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019b8616-d113-45cf-f000-00006ebb58ba,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1c27-d7a5-4eb1-f000-0000b83090c7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd772-b675-4a68-f000-0000f4838f59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c886a-439b-436b-f000-0000a48f5295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0ca1-fda7-424b-f000-0000b12959bf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c33f2-3596-423a-f000-0000f94df95b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd20a-119f-4207-f000-0000f491672c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3b03-631e-43b2-f000-00012ebf5e41,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd38a-1862-4681-f000-000054ca6d3a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bbe00-da70-4536-f000-0000ee51bf3b,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8f21-86a6-4f9c-f000-0000f1738468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf6cf-21c2-4976-f000-00009609ee34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd57a-5695-4d33-f000-0000057bad81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7252-388e-494b-f000-0000eee41a30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be2e8-0a47-4f6f-f000-0000f528e41b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1f55-574d-4a98-f000-0000e73108fd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4a2f-992a-4799-f000-0000f07adea5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c34b6-2943-4ac7-f000-0000b2f53a3a,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
